FamilyID	Bombus_bifarius<1>	Bombus_pyrosoma<2>	Bombus_affinis<3>	Bombus_terrestris<4>	<5>	<6>	<7>
N0.HOG0002567	0	0	0	0	0	0	0
N0.HOG0002568	0	0	0	0	0	0	0
N0.HOG0002569	0	0	0	0	0	0	0
N0.HOG0002570	0	0	0	0	0	0	0
N0.HOG0002571	0	0	0	0	0	0	0
N0.HOG0002572	0	0	0	0	0	0	0
N0.HOG0002573	0	0	0	0	0	0	0
N0.HOG0002574	0	0	0	0	0	0	0
N0.HOG0002575	0	0	0	0	0	0	0
N0.HOG0002576	0	0	0	0	0	0	0
N0.HOG0002577	0	0	0	0	0	0	0
N0.HOG0002578	0	0	0	0	0	0	0
N0.HOG0002579	0	0	0	0	0	0	0
N0.HOG0002580	0	0	0	0	0	0	0
N0.HOG0002581	0	0	0	0	0	0	0
N0.HOG0002582	0	0	0	0	0	0	0
N0.HOG0002583	0	0	0	0	0	0	0
N0.HOG0002584	0	0	0	0	0	0	0
N0.HOG0002585	0	0	0	0	0	0	0
N0.HOG0002586	0	0	0	0	0	0	0
N0.HOG0002587	0	0	0	0	0	0	0
N0.HOG0002588	0	0	0	0	0	0	0
N0.HOG0002589	0	0	0	0	0	0	0
N0.HOG0002590	0	0	0	0	0	0	0
N0.HOG0002591	0	0	0	0	0	0	0
N0.HOG0002592	0	0	0	0	0	0	0
N0.HOG0002593	0	0	0	0	0	0	0
N0.HOG0002594	0	0	0	0	0	0	0
N0.HOG0002595	0	0	0	0	0	0	0
N0.HOG0002596	0	0	0	0	0	0	0
N0.HOG0002597	0	0	0	0	0	0	0
N0.HOG0002598	0	0	0	0	0	0	0
N0.HOG0002599	0	0	0	0	0	0	0
N0.HOG0002600	0	0	0	0	0	0	0
N0.HOG0002601	0	0	0	0	0	0	0
N0.HOG0002602	0	0	0	0	0	0	0
N0.HOG0002603	0	0	0	0	0	0	0
N0.HOG0002604	0	0	0	0	0	0	0
N0.HOG0002605	0	0	0	0	0	0	0
N0.HOG0002606	0	0	0	0	0	0	0
N0.HOG0002607	0	0	0	0	0	0	0
N0.HOG0002608	0	0	0	0	0	0	0
N0.HOG0002609	0	0	0	0	0	0	0
N0.HOG0002610	0	0	0	0	0	0	0
N0.HOG0002611	0	0	0	0	0	0	0
N0.HOG0002612	0	0	0	0	0	0	0
N0.HOG0002613	0	0	0	0	0	0	0
N0.HOG0002614	0	0	0	0	0	0	0
N0.HOG0002615	0	0	0	0	0	0	0
N0.HOG0002616	0	0	0	0	0	0	0
N0.HOG0002617	0	0	0	0	0	0	0
N0.HOG0002618	0	0	0	0	0	0	0
N0.HOG0002619	0	0	0	0	0	0	0
N0.HOG0002620	0	0	0	0	0	0	0
N0.HOG0002621	0	0	0	0	0	0	0
N0.HOG0002622	0	0	0	0	0	0	0
N0.HOG0002623	0	0	0	0	0	0	0
N0.HOG0002624	0	0	0	0	0	0	0
N0.HOG0002625	0	0	0	0	0	0	0
N0.HOG0002626	0	0	0	0	0	0	0
N0.HOG0002627	0	0	0	0	0	0	0
N0.HOG0002628	0	0	0	0	0	0	0
N0.HOG0002629	0	0	0	0	0	0	0
N0.HOG0002630	0	0	0	0	0	0	0
N0.HOG0002631	0	0	0	0	0	0	0
N0.HOG0002632	0	0	0	0	0	0	0
N0.HOG0002633	0	0	0	0	0	0	0
N0.HOG0002634	0	0	0	0	0	0	0
N0.HOG0002635	0	0	0	0	0	0	0
N0.HOG0002636	0	0	0	0	0	0	0
N0.HOG0002637	0	0	0	0	0	0	0
N0.HOG0002638	0	0	0	0	0	0	0
N0.HOG0002639	0	0	0	0	0	0	0
N0.HOG0002640	0	0	0	0	0	0	0
N0.HOG0002641	0	0	0	0	0	0	0
N0.HOG0002642	0	0	0	0	0	0	0
N0.HOG0002643	0	0	0	0	0	0	0
N0.HOG0002644	0	0	0	0	0	0	0
N0.HOG0002645	0	0	0	0	0	0	0
N0.HOG0002646	0	0	0	0	0	0	0
N0.HOG0002647	0	0	0	0	0	0	0
N0.HOG0002648	0	0	0	0	0	0	0
N0.HOG0002649	0	0	0	0	0	0	0
N0.HOG0002650	0	0	0	0	0	0	0
N0.HOG0002651	0	0	0	0	0	0	0
N0.HOG0002652	0	0	0	0	0	0	0
N0.HOG0002653	0	0	0	0	0	0	0
N0.HOG0002654	0	0	0	0	0	0	0
N0.HOG0002655	0	0	0	0	0	0	0
N0.HOG0002656	0	0	0	0	0	0	0
N0.HOG0002657	0	0	0	0	0	0	0
N0.HOG0002658	0	0	0	0	0	0	0
N0.HOG0002659	0	0	0	0	0	0	0
N0.HOG0002660	0	0	0	0	0	0	0
N0.HOG0002661	0	0	0	0	0	0	0
N0.HOG0002662	0	0	0	0	0	0	0
N0.HOG0002663	0	0	0	0	0	0	0
N0.HOG0002664	0	0	0	0	0	0	0
N0.HOG0002665	0	0	0	0	0	0	0
N0.HOG0002666	0	0	0	0	0	0	0
N0.HOG0002667	0	0	0	0	0	0	0
N0.HOG0002668	0	0	0	0	0	0	0
N0.HOG0002669	0	0	0	0	0	0	0
N0.HOG0002670	0	0	0	0	0	0	0
N0.HOG0002671	0	0	0	0	0	0	0
N0.HOG0002672	0	0	0	0	0	0	0
N0.HOG0002673	0	0	0	0	0	0	0
N0.HOG0002674	0	0	0	0	0	0	0
N0.HOG0002675	0	0	0	0	0	0	0
N0.HOG0002676	0	0	0	0	0	0	0
N0.HOG0002677	0	0	0	0	0	0	0
N0.HOG0002678	0	0	0	0	0	0	0
N0.HOG0002679	0	0	0	0	0	0	0
N0.HOG0002680	0	0	0	0	0	0	0
N0.HOG0002681	0	0	0	0	0	0	0
N0.HOG0002682	0	0	0	0	0	0	0
N0.HOG0002683	0	0	0	0	0	0	0
N0.HOG0002684	0	0	0	0	0	0	0
N0.HOG0002685	0	0	0	0	0	0	0
N0.HOG0002686	0	0	0	0	0	0	0
N0.HOG0002687	0	0	0	0	0	0	0
N0.HOG0002688	0	0	0	0	0	0	0
N0.HOG0002689	0	0	0	0	0	0	0
N0.HOG0002690	0	0	0	0	0	0	0
N0.HOG0002691	0	0	0	0	0	0	0
N0.HOG0002692	0	0	0	0	0	0	0
N0.HOG0002693	0	0	0	0	0	0	0
N0.HOG0002694	0	0	0	0	0	0	0
N0.HOG0002695	0	0	0	0	0	0	0
N0.HOG0002696	0	0	0	0	0	0	0
N0.HOG0002697	0	0	0	0	0	0	0
N0.HOG0002698	0	0	0	0	0	0	0
N0.HOG0002699	0	0	0	0	0	0	0
N0.HOG0002700	0	0	0	0	0	0	0
N0.HOG0002701	0	0	0	0	0	0	0
N0.HOG0002702	0	0	0	0	0	0	0
N0.HOG0002703	0	0	0	0	0	0	0
N0.HOG0002704	0	0	0	0	0	0	0
N0.HOG0002705	0	0	0	0	0	0	0
N0.HOG0002706	0	0	0	0	0	0	0
N0.HOG0002707	0	0	0	0	0	0	0
N0.HOG0002708	0	0	0	0	0	0	0
N0.HOG0002709	0	0	0	0	0	0	0
N0.HOG0002710	0	0	0	0	0	0	0
N0.HOG0002711	0	0	0	0	0	0	0
N0.HOG0002712	0	0	0	0	0	0	0
N0.HOG0002713	0	0	0	0	0	0	0
N0.HOG0002714	0	0	0	0	0	0	0
N0.HOG0002715	0	0	0	0	0	0	0
N0.HOG0002716	0	0	0	0	0	0	0
N0.HOG0002717	0	0	0	0	0	0	0
N0.HOG0002718	0	0	0	0	0	0	0
N0.HOG0002719	0	0	0	0	0	0	0
N0.HOG0002720	0	0	0	0	0	0	0
N0.HOG0002721	0	0	0	0	0	0	0
N0.HOG0002722	0	0	0	0	0	0	0
N0.HOG0002723	0	0	0	0	0	0	0
N0.HOG0002724	0	0	0	0	0	0	0
N0.HOG0002725	0	0	0	0	0	0	0
N0.HOG0002726	0	0	0	0	0	0	0
N0.HOG0002727	0	0	0	0	0	0	0
N0.HOG0002728	0	0	0	0	0	0	0
N0.HOG0002729	0	0	0	0	0	0	0
N0.HOG0002730	0	0	0	0	0	0	0
N0.HOG0002731	0	0	0	0	0	0	0
N0.HOG0002732	0	0	0	0	0	0	0
N0.HOG0002733	0	0	0	0	0	0	0
N0.HOG0002734	0	0	0	0	0	0	0
N0.HOG0002735	0	0	0	0	0	0	0
N0.HOG0002736	0	0	0	0	0	0	0
N0.HOG0002737	0	0	0	0	0	0	0
N0.HOG0002738	0	0	0	0	0	0	0
N0.HOG0002739	0	0	0	0	0	0	0
N0.HOG0002740	0	0	0	0	0	0	0
N0.HOG0002741	0	0	0	0	0	0	0
N0.HOG0002742	0	0	0	0	0	0	0
N0.HOG0002743	0	0	0	0	0	0	0
N0.HOG0002744	0	0	0	0	0	0	0
N0.HOG0002745	0	0	0	0	0	0	0
N0.HOG0002746	0	0	0	0	0	0	0
N0.HOG0002747	0	0	0	0	0	0	0
N0.HOG0002748	0	0	0	0	0	0	0
N0.HOG0002749	0	0	0	0	0	0	0
N0.HOG0002750	0	0	0	0	0	0	0
N0.HOG0002751	0	0	0	0	0	0	0
N0.HOG0002752	0	0	0	0	0	0	0
N0.HOG0002753	0	0	0	0	0	0	0
N0.HOG0002754	0	0	0	0	0	0	0
N0.HOG0002755	0	0	0	0	0	0	0
N0.HOG0002756	0	0	0	0	0	0	0
N0.HOG0002757	0	0	0	0	0	0	0
N0.HOG0002758	0	0	0	0	0	0	0
N0.HOG0002759	0	0	0	0	0	0	0
N0.HOG0002760	0	0	0	0	0	0	0
N0.HOG0002761	0	0	0	0	0	0	0
N0.HOG0002762	0	0	0	0	0	0	0
N0.HOG0002763	0	0	0	0	0	0	0
N0.HOG0002764	0	0	0	0	0	0	0
N0.HOG0002765	0	0	0	0	0	0	0
N0.HOG0002766	0	0	0	0	0	0	0
N0.HOG0002767	0	0	0	0	0	0	0
N0.HOG0002768	0	0	0	0	0	0	0
N0.HOG0002769	0	0	0	0	0	0	0
N0.HOG0002770	0	0	0	0	0	0	0
N0.HOG0002771	0	0	0	0	0	0	0
N0.HOG0002772	0	0	0	0	0	0	0
N0.HOG0002773	0	0	0	0	0	0	0
N0.HOG0002774	0	0	0	0	0	0	0
N0.HOG0002775	0	0	0	0	0	0	0
N0.HOG0002776	0	0	0	0	0	0	0
N0.HOG0002777	0	0	0	0	0	0	0
N0.HOG0002778	0	0	0	0	0	0	0
N0.HOG0002779	0	0	0	0	0	0	0
N0.HOG0002780	0	0	0	0	0	0	0
N0.HOG0002781	0	0	0	0	0	0	0
N0.HOG0002782	0	0	0	0	0	0	0
N0.HOG0002783	0	0	0	0	0	0	0
N0.HOG0002784	0	0	0	0	0	0	0
N0.HOG0002785	0	0	0	0	0	0	0
N0.HOG0002786	0	0	0	0	0	0	0
N0.HOG0002787	0	0	0	0	0	0	0
N0.HOG0002788	0	0	0	0	0	0	0
N0.HOG0002789	0	0	0	0	0	0	0
N0.HOG0002790	0	0	0	0	0	0	0
N0.HOG0002791	0	0	0	0	0	0	0
N0.HOG0002792	0	0	0	0	0	0	0
N0.HOG0002793	0	0	0	0	0	0	0
N0.HOG0002794	0	0	0	0	0	0	0
N0.HOG0002795	0	0	0	0	0	0	0
N0.HOG0002796	0	0	0	0	0	0	0
N0.HOG0002797	0	0	0	0	0	0	0
N0.HOG0002798	0	0	0	0	0	0	0
N0.HOG0002799	0	0	0	0	0	0	0
N0.HOG0002800	0	0	0	0	0	0	0
N0.HOG0002801	0	0	0	0	0	0	0
N0.HOG0002802	0	0	0	0	0	0	0
N0.HOG0002803	0	0	0	0	0	0	0
N0.HOG0002804	0	0	0	0	0	0	0
N0.HOG0002805	0	0	0	0	0	0	0
N0.HOG0002806	0	0	0	0	0	0	0
N0.HOG0002807	0	0	0	0	0	0	0
N0.HOG0002808	0	0	0	0	0	0	0
N0.HOG0002809	0	0	0	0	0	0	0
N0.HOG0002810	0	0	0	0	0	0	0
N0.HOG0002811	0	0	0	0	0	0	0
N0.HOG0002812	0	0	0	0	0	0	0
N0.HOG0002813	0	0	0	0	0	0	0
N0.HOG0002814	0	0	0	0	0	0	0
N0.HOG0002815	0	0	0	0	0	0	0
N0.HOG0002816	0	0	0	0	0	0	0
N0.HOG0002817	0	0	0	0	0	0	0
N0.HOG0002818	0	0	0	0	0	0	0
N0.HOG0002819	0	0	0	0	0	0	0
N0.HOG0002820	0	0	0	0	0	0	0
N0.HOG0002821	0	0	0	0	0	0	0
N0.HOG0002822	0	0	0	0	0	0	0
N0.HOG0002823	0	0	0	0	0	0	0
N0.HOG0002824	0	0	0	0	0	0	0
N0.HOG0002825	0	0	0	0	0	0	0
N0.HOG0002826	0	0	0	0	0	0	0
N0.HOG0002827	0	0	0	0	0	0	0
N0.HOG0002828	0	0	0	0	0	0	0
N0.HOG0002829	0	0	0	0	0	0	0
N0.HOG0002830	0	0	0	0	0	0	0
N0.HOG0002831	0	0	0	0	0	0	0
N0.HOG0002832	0	0	0	0	0	0	0
N0.HOG0002833	0	0	0	0	0	0	0
N0.HOG0002834	0	0	0	0	0	0	0
N0.HOG0002835	0	0	0	0	0	0	0
N0.HOG0002836	0	0	0	0	0	0	0
N0.HOG0002837	0	0	0	0	0	0	0
N0.HOG0002838	0	0	0	0	0	0	0
N0.HOG0002839	0	0	0	0	0	0	0
N0.HOG0002840	0	0	0	0	0	0	0
N0.HOG0002841	0	0	0	0	0	0	0
N0.HOG0002842	0	0	0	0	0	0	0
N0.HOG0002843	0	0	0	0	0	0	0
N0.HOG0002844	0	0	0	0	0	0	0
N0.HOG0002845	0	0	0	0	0	0	0
N0.HOG0002846	0	0	0	0	0	0	0
N0.HOG0002847	0	0	0	0	0	0	0
N0.HOG0002848	0	0	0	0	0	0	0
N0.HOG0002849	0	0	0	0	0	0	0
N0.HOG0002850	0	0	0	0	0	0	0
N0.HOG0002851	0	0	0	0	0	0	0
N0.HOG0002852	0	0	0	0	0	0	0
N0.HOG0002853	0	0	0	0	0	0	0
N0.HOG0002854	0	0	0	0	0	0	0
N0.HOG0002855	0	0	0	0	0	0	0
N0.HOG0002856	0	0	0	0	0	0	0
N0.HOG0002857	0	0	0	0	0	0	0
N0.HOG0002858	0	0	0	0	0	0	0
N0.HOG0002859	0	0	0	0	0	0	0
N0.HOG0002860	0	0	0	0	0	0	0
N0.HOG0002861	0	0	0	0	0	0	0
N0.HOG0002862	0	0	0	0	0	0	0
N0.HOG0002863	0	0	0	0	0	0	0
N0.HOG0002864	0	0	0	0	0	0	0
N0.HOG0002865	0	0	0	0	0	0	0
N0.HOG0002866	0	0	0	0	0	0	0
N0.HOG0002867	0	0	0	0	0	0	0
N0.HOG0002868	0	0	0	0	0	0	0
N0.HOG0002869	0	0	0	0	0	0	0
N0.HOG0002870	0	0	0	0	0	0	0
N0.HOG0002871	0	0	0	0	0	0	0
N0.HOG0002872	0	0	0	0	0	0	0
N0.HOG0002873	0	0	0	0	0	0	0
N0.HOG0002874	0	0	0	0	0	0	0
N0.HOG0002875	0	0	0	0	0	0	0
N0.HOG0002876	0	0	0	0	0	0	0
N0.HOG0002877	0	0	0	0	0	0	0
N0.HOG0002878	0	0	0	0	0	0	0
N0.HOG0002879	0	0	0	0	0	0	0
N0.HOG0002880	0	0	0	0	0	0	0
N0.HOG0002881	0	0	0	0	0	0	0
N0.HOG0002882	0	0	0	0	0	0	0
N0.HOG0002883	0	0	0	0	0	0	0
N0.HOG0002884	0	0	0	0	0	0	0
N0.HOG0002885	0	0	0	0	0	0	0
N0.HOG0002886	0	0	0	0	0	0	0
N0.HOG0002887	0	0	0	0	0	0	0
N0.HOG0002888	0	0	0	0	0	0	0
N0.HOG0002889	0	0	0	0	0	0	0
N0.HOG0002890	0	0	0	0	0	0	0
N0.HOG0002891	0	0	0	0	0	0	0
N0.HOG0002892	0	0	0	0	0	0	0
N0.HOG0002893	0	0	0	0	0	0	0
N0.HOG0002894	0	0	0	0	0	0	0
N0.HOG0002895	0	0	0	0	0	0	0
N0.HOG0002896	0	0	0	0	0	0	0
N0.HOG0002897	0	0	0	0	0	0	0
N0.HOG0002898	0	0	0	0	0	0	0
N0.HOG0002899	0	0	0	0	0	0	0
N0.HOG0002900	0	0	0	0	0	0	0
N0.HOG0002901	0	0	0	0	0	0	0
N0.HOG0002902	0	0	0	0	0	0	0
N0.HOG0002903	0	0	0	0	0	0	0
N0.HOG0002904	0	0	0	0	0	0	0
N0.HOG0002905	0	0	0	0	0	0	0
N0.HOG0002906	0	0	0	0	0	0	0
N0.HOG0002907	0	0	0	0	0	0	0
N0.HOG0002908	0	0	0	0	0	0	0
N0.HOG0002909	0	0	0	0	0	0	0
N0.HOG0002910	0	0	0	0	0	0	0
N0.HOG0002911	0	0	0	0	0	0	0
N0.HOG0002912	0	0	0	0	0	0	0
N0.HOG0002913	0	0	0	0	0	0	0
N0.HOG0002914	0	0	0	0	0	0	0
N0.HOG0002915	0	0	0	0	0	0	0
N0.HOG0002916	0	0	0	0	0	0	0
N0.HOG0002917	0	0	0	0	0	0	0
N0.HOG0002918	0	0	0	0	0	0	0
N0.HOG0002919	0	0	0	0	0	0	0
N0.HOG0002920	0	0	0	0	0	0	0
N0.HOG0002921	0	0	0	0	0	0	0
N0.HOG0002922	0	0	0	0	0	0	0
N0.HOG0002923	0	0	0	0	0	0	0
N0.HOG0002924	0	0	0	0	0	0	0
N0.HOG0002925	0	0	0	0	0	0	0
N0.HOG0002926	0	0	0	0	0	0	0
N0.HOG0002927	0	0	0	0	0	0	0
N0.HOG0002928	0	0	0	0	0	0	0
N0.HOG0002929	0	0	0	0	0	0	0
N0.HOG0002930	0	0	0	0	0	0	0
N0.HOG0002931	0	0	0	0	0	0	0
N0.HOG0002932	0	0	0	0	0	0	0
N0.HOG0002933	0	0	0	0	0	0	0
N0.HOG0002934	0	0	0	0	0	0	0
N0.HOG0002935	0	0	0	0	0	0	0
N0.HOG0002936	0	0	0	0	0	0	0
N0.HOG0002937	0	0	0	0	0	0	0
N0.HOG0002938	0	0	0	0	0	0	0
N0.HOG0002939	0	0	0	0	0	0	0
N0.HOG0002940	0	0	0	0	0	0	0
N0.HOG0002941	0	0	0	0	0	0	0
N0.HOG0002942	0	0	0	0	0	0	0
N0.HOG0002943	0	0	0	0	0	0	0
N0.HOG0002944	0	0	0	0	0	0	0
N0.HOG0002945	0	0	0	0	0	0	0
N0.HOG0002946	0	0	0	0	0	0	0
N0.HOG0002947	0	0	0	0	0	0	0
N0.HOG0002948	0	0	0	0	0	0	0
N0.HOG0002949	0	0	0	0	0	0	0
N0.HOG0002950	0	0	0	0	0	0	0
N0.HOG0002951	0	0	0	0	0	0	0
N0.HOG0002952	0	0	0	0	0	0	0
N0.HOG0002953	0	0	0	0	0	0	0
N0.HOG0002954	0	0	0	0	0	0	0
N0.HOG0002955	0	0	0	0	0	0	0
N0.HOG0002956	0	0	0	0	0	0	0
N0.HOG0002957	0	0	0	0	0	0	0
N0.HOG0002958	0	0	0	0	0	0	0
N0.HOG0002959	0	0	0	0	0	0	0
N0.HOG0002960	0	0	0	0	0	0	0
N0.HOG0002961	0	0	0	0	0	0	0
N0.HOG0002962	0	0	0	0	0	0	0
N0.HOG0002963	0	0	0	0	0	0	0
N0.HOG0002964	0	0	0	0	0	0	0
N0.HOG0002965	0	0	0	0	0	0	0
N0.HOG0002966	0	0	0	0	0	0	0
N0.HOG0002967	0	0	0	0	0	0	0
N0.HOG0002968	0	0	0	0	0	0	0
N0.HOG0002969	0	0	0	0	0	0	0
N0.HOG0002970	0	0	0	0	0	0	0
N0.HOG0002971	0	0	0	0	0	0	0
N0.HOG0002972	0	0	0	0	0	0	0
N0.HOG0002973	0	0	0	0	0	0	0
N0.HOG0002974	0	0	0	0	0	0	0
N0.HOG0002975	0	0	0	0	0	0	0
N0.HOG0002976	0	0	0	0	0	0	0
N0.HOG0002977	0	0	0	0	0	0	0
N0.HOG0002978	0	0	0	0	0	0	0
N0.HOG0002979	0	0	0	0	0	0	0
N0.HOG0002980	0	0	0	0	0	0	0
N0.HOG0002981	0	0	0	0	0	0	0
N0.HOG0002982	0	0	0	0	0	0	0
N0.HOG0002983	0	0	0	0	0	0	0
N0.HOG0002984	0	0	0	0	0	0	0
N0.HOG0002985	0	0	0	0	0	0	0
N0.HOG0002986	0	0	0	0	0	0	0
N0.HOG0002987	0	0	0	0	0	0	0
N0.HOG0002988	0	0	0	0	0	0	0
N0.HOG0002989	0	0	0	0	0	0	0
N0.HOG0002990	0	0	0	0	0	0	0
N0.HOG0002991	0	0	0	0	0	0	0
N0.HOG0002992	0	0	0	0	0	0	0
N0.HOG0002993	0	0	0	0	0	0	0
N0.HOG0002994	0	0	0	0	0	0	0
N0.HOG0002995	0	0	0	0	0	0	0
N0.HOG0002996	0	0	0	0	0	0	0
N0.HOG0002997	0	0	0	0	0	0	0
N0.HOG0002998	0	0	0	0	0	0	0
N0.HOG0002999	0	0	0	0	0	0	0
N0.HOG0003000	0	0	0	0	0	0	0
N0.HOG0003001	0	0	0	0	0	0	0
N0.HOG0003002	0	0	0	0	0	0	0
N0.HOG0003003	0	0	0	0	0	0	0
N0.HOG0003004	0	0	0	0	0	0	0
N0.HOG0003005	0	0	0	0	0	0	0
N0.HOG0003006	0	0	0	0	0	0	0
N0.HOG0003007	0	0	0	0	0	0	0
N0.HOG0003008	0	0	0	0	0	0	0
N0.HOG0003009	0	0	0	0	0	0	0
N0.HOG0003010	0	0	0	0	0	0	0
N0.HOG0003011	0	0	0	0	0	0	0
N0.HOG0003012	0	0	0	0	0	0	0
N0.HOG0003013	0	0	0	0	0	0	0
N0.HOG0003014	0	0	0	0	0	0	0
N0.HOG0003015	0	0	0	0	0	0	0
N0.HOG0003016	0	0	0	0	0	0	0
N0.HOG0003017	0	0	0	0	0	0	0
N0.HOG0003018	0	0	0	0	0	0	0
N0.HOG0003019	0	0	0	0	0	0	0
N0.HOG0003020	0	0	0	0	0	0	0
N0.HOG0003021	0	0	0	0	0	0	0
N0.HOG0003022	0	0	0	0	0	0	0
N0.HOG0003023	0	0	0	0	0	0	0
N0.HOG0003024	0	0	0	0	0	0	0
N0.HOG0003025	0	0	0	0	0	0	0
N0.HOG0003026	0	0	0	0	0	0	0
N0.HOG0003027	0	0	0	0	0	0	0
N0.HOG0003028	0	0	0	0	0	0	0
N0.HOG0003029	0	0	0	0	0	0	0
N0.HOG0003030	0	0	0	0	0	0	0
N0.HOG0003031	0	0	0	0	0	0	0
N0.HOG0003032	0	0	0	0	0	0	0
N0.HOG0003033	0	0	0	0	0	0	0
N0.HOG0003034	0	0	0	0	0	0	0
N0.HOG0003035	0	0	0	0	0	0	0
N0.HOG0003036	0	0	0	0	0	0	0
N0.HOG0003037	0	0	0	0	0	0	0
N0.HOG0003038	0	0	0	0	0	0	0
N0.HOG0003039	0	0	0	0	0	0	0
N0.HOG0003040	0	0	0	0	0	0	0
N0.HOG0003041	0	0	0	0	0	0	0
N0.HOG0003042	0	0	0	0	0	0	0
N0.HOG0003043	0	0	0	0	0	0	0
N0.HOG0003044	0	0	0	0	0	0	0
N0.HOG0003045	0	0	0	0	0	0	0
N0.HOG0003046	0	0	0	0	0	0	0
N0.HOG0003047	0	0	0	0	0	0	0
N0.HOG0003048	0	0	0	0	0	0	0
N0.HOG0003049	0	0	0	0	0	0	0
N0.HOG0003050	0	0	0	0	0	0	0
N0.HOG0003051	0	0	0	0	0	0	0
N0.HOG0003052	0	0	0	0	0	0	0
N0.HOG0003053	0	0	0	0	0	0	0
N0.HOG0003054	0	0	0	0	0	0	0
N0.HOG0003055	0	0	0	0	0	0	0
N0.HOG0003056	0	0	0	0	0	0	0
N0.HOG0003057	0	0	0	0	0	0	0
N0.HOG0003058	0	0	0	0	0	0	0
N0.HOG0003059	0	0	0	0	0	0	0
N0.HOG0003060	0	0	0	0	0	0	0
N0.HOG0003061	0	0	0	0	0	0	0
N0.HOG0003062	0	0	0	0	0	0	0
N0.HOG0003063	0	0	0	0	0	0	0
N0.HOG0003064	0	0	0	0	0	0	0
N0.HOG0003065	0	0	0	0	0	0	0
N0.HOG0003066	0	0	0	0	0	0	0
N0.HOG0003067	0	0	0	0	0	0	0
N0.HOG0003068	0	0	0	0	0	0	0
N0.HOG0003069	0	0	0	0	0	0	0
N0.HOG0003070	0	0	0	0	0	0	0
N0.HOG0003071	0	0	0	0	0	0	0
N0.HOG0003072	0	0	0	0	0	0	0
N0.HOG0003073	0	0	0	0	0	0	0
N0.HOG0003074	0	0	0	0	0	0	0
N0.HOG0003075	0	0	0	0	0	0	0
N0.HOG0003076	0	0	0	0	0	0	0
N0.HOG0003077	0	0	0	0	0	0	0
N0.HOG0003078	0	0	0	0	0	0	0
N0.HOG0003079	0	0	0	0	0	0	0
N0.HOG0003080	0	0	0	0	0	0	0
N0.HOG0003081	0	0	0	0	0	0	0
N0.HOG0003082	0	0	0	0	0	0	0
N0.HOG0003083	0	0	0	0	0	0	0
N0.HOG0003084	0	0	0	0	0	0	0
N0.HOG0003085	0	0	0	0	0	0	0
N0.HOG0003086	0	0	0	0	0	0	0
N0.HOG0003087	0	0	0	0	0	0	0
N0.HOG0003088	0	0	0	0	0	0	0
N0.HOG0003089	0	0	0	0	0	0	0
N0.HOG0003090	0	0	0	0	0	0	0
N0.HOG0003091	0	0	0	0	0	0	0
N0.HOG0003092	0	0	0	0	0	0	0
N0.HOG0003093	0	0	0	0	0	0	0
N0.HOG0003094	0	0	0	0	0	0	0
N0.HOG0003095	0	0	0	0	0	0	0
N0.HOG0003096	0	0	0	0	0	0	0
N0.HOG0003097	0	0	0	0	0	0	0
N0.HOG0003098	0	0	0	0	0	0	0
N0.HOG0003099	0	0	0	0	0	0	0
N0.HOG0003100	0	0	0	0	0	0	0
N0.HOG0003101	0	0	0	0	0	0	0
N0.HOG0003102	0	0	0	0	0	0	0
N0.HOG0003103	0	0	0	0	0	0	0
N0.HOG0003104	0	0	0	0	0	0	0
N0.HOG0003105	0	0	0	0	0	0	0
N0.HOG0003106	0	0	0	0	0	0	0
N0.HOG0003107	0	0	0	0	0	0	0
N0.HOG0003108	0	0	0	0	0	0	0
N0.HOG0003109	0	0	0	0	0	0	0
N0.HOG0003110	0	0	0	0	0	0	0
N0.HOG0003111	0	0	0	0	0	0	0
N0.HOG0003112	0	0	0	0	0	0	0
N0.HOG0003113	0	0	0	0	0	0	0
N0.HOG0003114	0	0	0	0	0	0	0
N0.HOG0003115	0	0	0	0	0	0	0
N0.HOG0003116	0	0	0	0	0	0	0
N0.HOG0003117	0	0	0	0	0	0	0
N0.HOG0003118	0	0	0	0	0	0	0
N0.HOG0003119	0	0	0	0	0	0	0
N0.HOG0003120	0	0	0	0	0	0	0
N0.HOG0003121	0	0	0	0	0	0	0
N0.HOG0003122	0	0	0	0	0	0	0
N0.HOG0003123	0	0	0	0	0	0	0
N0.HOG0003124	0	0	0	0	0	0	0
N0.HOG0003125	0	0	0	0	0	0	0
N0.HOG0003126	0	0	0	0	0	0	0
N0.HOG0003127	0	0	0	0	0	0	0
N0.HOG0003128	0	0	0	0	0	0	0
N0.HOG0003129	0	0	0	0	0	0	0
N0.HOG0003130	0	0	0	0	0	0	0
N0.HOG0003131	0	0	0	0	0	0	0
N0.HOG0003132	0	0	0	0	0	0	0
N0.HOG0003133	0	0	0	0	0	0	0
N0.HOG0003134	0	0	0	0	0	0	0
N0.HOG0003135	0	0	0	0	0	0	0
N0.HOG0003136	0	0	0	0	0	0	0
N0.HOG0003137	0	0	0	0	0	0	0
N0.HOG0003138	0	0	0	0	0	0	0
N0.HOG0003139	0	0	0	0	0	0	0
N0.HOG0003140	0	0	0	0	0	0	0
N0.HOG0003141	0	0	0	0	0	0	0
N0.HOG0003142	0	0	0	0	0	0	0
N0.HOG0003143	0	0	0	0	0	0	0
N0.HOG0003144	0	0	0	0	0	0	0
N0.HOG0003145	0	0	0	0	0	0	0
N0.HOG0003146	0	0	0	0	0	0	0
